SIZE,FUEL,DISTANCE,AIRFLOW,FREQUENCY,STATUS,DESIBEL_DISCRETE
4,thinner,90,10.9,48,non_extinction,1
4,thinner,90,11,47,non_extinction,1
4,thinner,90,12,46,non_extinction,1
4,thinner,90,13.1,45,non_extinction,1
4,thinner,90,11.9,44,non_extinction,1
4,thinner,90,11,42,non_extinction,1
4,thinner,90,11,40,non_extinction,1
4,thinner,90,12.2,38,non_extinction,1
4,thinner,90,12.2,36,extinction,1
4,thinner,90,12.5,35,extinction,1
4,thinner,90,12.6,34,extinction,1
4,thinner,90,13.2,33,extinction,1
4,thinner,90,12.6,32,extinction,1
4,thinner,90,12.8,30,extinction,1
4,thinner,90,12.8,28,extinction,1
4,thinner,90,12,27,extinction,1
4,thinner,90,11.5,26,extinction,1
4,thinner,90,11,25,extinction,1
4,thinner,90,10.6,24,extinction,1
4,thinner,90,10.2,23,extinction,1
4,thinner,90,10.6,22,extinction,1
4,thinner,90,10,21,extinction,1
4,thinner,90,10.2,20,extinction,1
4,thinner,90,10.2,19,extinction,0
4,thinner,90,11.2,18,extinction,0
4,thinner,90,10.9,17,extinction,0
4,thinner,90,10.9,16,extinction,1
4,thinner,90,10.9,15,extinction,0
4,thinner,90,10.4,14,extinction,0
4,thinner,90,9.5,13,extinction,0
4,thinner,90,8.2,12,extinction,0
4,thinner,90,7.4,11,extinction,0
4,thinner,90,7.9,10,extinction,0
4,thinner,90,8.5,9,extinction,0
4,thinner,90,8.9,8,extinction,0
4,thinner,90,10,7,extinction,0
4,thinner,90,9.7,6,non_extinction,0
4,thinner,90,9.2,5,non_extinction,0
4,thinner,90,7.5,4,non_extinction,0
4,thinner,90,4.4,3,non_extinction,0
4,thinner,90,3.2,2,non_extinction,0
4,thinner,90,0,1,non_extinction,0
4,thinner,100,0,75,non_extinction,0
4,thinner,100,0,72,non_extinction,1
4,thinner,100,0,70,non_extinction,1
4,thinner,100,0,68,non_extinction,1
4,thinner,100,1.5,67,non_extinction,1
4,thinner,100,2.1,66,non_extinction,1
4,thinner,100,2.5,65,non_extinction,1
4,thinner,100,3.4,60,non_extinction,0
4,thinner,100,4.4,55,non_extinction,1
4,thinner,100,5.4,52,non_extinction,1
4,thinner,100,4.9,51,non_extinction,1
4,thinner,100,5.7,50,non_extinction,0
4,thinner,100,7.1,48,non_extinction,1
4,thinner,100,7.4,47,non_extinction,1
4,thinner,100,8.6,46,non_extinction,1
4,thinner,100,8.8,45,non_extinction,1
4,thinner,100,9.1,44,non_extinction,1
4,thinner,100,9.9,42,non_extinction,1
4,thinner,100,8.8,40,non_extinction,1
4,thinner,100,9.6,38,non_extinction,1
4,thinner,100,10.3,36,non_extinction,1
4,thinner,100,10.3,35,non_extinction,1
4,thinner,100,10,34,non_extinction,1
4,thinner,100,10,33,non_extinction,1
4,thinner,100,9,32,non_extinction,1
4,thinner,100,10.3,30,extinction,1
4,thinner,100,10.4,28,extinction,1
4,thinner,100,9.7,27,extinction,1
4,thinner,100,7.5,26,extinction,1
4,thinner,100,7.5,25,extinction,1
4,thinner,100,7.4,24,extinction,1
4,thinner,100,6.5,23,extinction,1
4,thinner,100,6.5,22,extinction,1
4,thinner,100,5.6,21,extinction,0
4,thinner,100,6,20,extinction,0
4,thinner,100,7.5,19,extinction,0
4,thinner,100,7,18,extinction,0
4,thinner,100,8.5,17,extinction,0
4,thinner,100,9,16,extinction,0
4,thinner,100,9.9,15,extinction,0
4,thinner,100,9.7,14,extinction,0
4,thinner,100,7.8,13,extinction,0
4,thinner,100,4.9,12,extinction,0
4,thinner,100,4.6,11,extinction,0
4,thinner,100,5.6,10,extinction,0
4,thinner,100,5.2,9,extinction,0
4,thinner,100,5.8,8,extinction,0
4,thinner,100,7.1,7,extinction,0
4,thinner,100,7.5,6,non_extinction,0
4,thinner,100,7,5,non_extinction,0
4,thinner,100,6.5,4,non_extinction,0
4,thinner,100,3.7,3,non_extinction,0
4,thinner,100,3,2,non_extinction,0
4,thinner,100,0,1,non_extinction,0
4,thinner,110,0,75,non_extinction,1
4,thinner,110,0,72,non_extinction,0
4,thinner,110,0,70,non_extinction,0
4,thinner,110,0,68,non_extinction,0
4,thinner,110,1.5,67,non_extinction,0
4,thinner,110,1.9,66,non_extinction,0
4,thinner,110,2.7,65,non_extinction,1
4,thinner,110,3.7,60,non_extinction,0
4,thinner,110,3.4,55,non_extinction,0
4,thinner,110,4.2,52,non_extinction,1
4,thinner,110,4.8,51,non_extinction,1
4,thinner,110,5,50,non_extinction,0
4,thinner,110,5.7,48,non_extinction,1
4,thinner,110,6.8,47,non_extinction,1
4,thinner,110,6.7,46,non_extinction,1
4,thinner,110,6.8,45,non_extinction,1
4,thinner,110,7.4,44,non_extinction,1
4,thinner,110,7.1,42,non_extinction,1
4,thinner,110,7.7,40,non_extinction,1
4,thinner,110,7.8,38,non_extinction,1
4,thinner,110,8.1,36,non_extinction,1
4,thinner,110,8.9,35,non_extinction,1
4,thinner,110,8.5,34,non_extinction,1
4,thinner,110,8.7,33,non_extinction,1
4,thinner,110,8.8,32,non_extinction,1
4,thinner,110,10.6,30,non_extinction,1
4,thinner,110,8.8,28,non_extinction,1
4,thinner,110,9.3,27,non_extinction,1
4,thinner,110,10,26,non_extinction,1
4,thinner,110,8.5,25,non_extinction,1
4,thinner,110,9.2,24,non_extinction,1
4,thinner,110,7.3,23,non_extinction,1
4,thinner,110,7.5,22,non_extinction,1
4,thinner,110,6.5,21,non_extinction,0
4,thinner,110,6.1,20,non_extinction,0
4,thinner,110,6.5,19,non_extinction,1
4,thinner,110,6,18,non_extinction,1
4,thinner,110,7,17,non_extinction,1
4,thinner,110,7.7,16,non_extinction,1
4,thinner,110,8.5,15,non_extinction,0
4,thinner,110,9.3,14,extinction,0
4,thinner,110,6.5,13,non_extinction,0
4,thinner,110,6.1,12,non_extinction,0
4,thinner,110,5.2,11,non_extinction,0
4,thinner,110,4.9,10,non_extinction,0
4,thinner,110,5,9,non_extinction,0
4,thinner,110,4.5,8,non_extinction,0
4,thinner,110,7,7,non_extinction,0
4,thinner,110,8.1,6,non_extinction,0
4,thinner,110,7.5,5,non_extinction,0
4,thinner,110,6.7,4,non_extinction,0
4,thinner,110,3.7,3,non_extinction,0
4,thinner,110,3.1,2,non_extinction,0
4,thinner,110,0,1,non_extinction,0
4,thinner,120,0,75,non_extinction,0
4,thinner,120,0,72,non_extinction,0
4,thinner,120,0,70,non_extinction,0
4,thinner,120,0,68,non_extinction,0
4,thinner,120,1.5,67,non_extinction,0
4,thinner,120,1.9,66,non_extinction,0
4,thinner,120,2.2,65,non_extinction,0
4,thinner,120,3.3,60,non_extinction,0
4,thinner,120,3.6,55,non_extinction,0
4,thinner,120,4.8,52,non_extinction,1
4,thinner,120,4.2,51,non_extinction,1
4,thinner,120,5,50,non_extinction,1
4,thinner,120,5.3,48,non_extinction,1
4,thinner,120,5.2,47,non_extinction,1
4,thinner,120,5.8,46,non_extinction,1
4,thinner,120,4.9,45,non_extinction,1
4,thinner,120,6.1,44,non_extinction,1
4,thinner,120,6.7,42,non_extinction,1
4,thinner,120,7,40,non_extinction,1
4,thinner,120,7.2,38,non_extinction,1
4,thinner,120,7.9,36,non_extinction,1
4,thinner,120,7.8,35,non_extinction,1
4,thinner,120,8.2,34,non_extinction,1
4,thinner,120,8.5,33,non_extinction,1
4,thinner,120,7.9,32,non_extinction,1
4,thinner,120,7.7,30,non_extinction,1
4,thinner,120,7.9,28,non_extinction,1
4,thinner,120,7.7,27,non_extinction,1
4,thinner,120,6.4,26,non_extinction,1
4,thinner,120,6.3,25,non_extinction,1
4,thinner,120,5.7,24,non_extinction,1
4,thinner,120,5.6,23,non_extinction,1
4,thinner,120,5,22,non_extinction,1
4,thinner,120,5.7,21,non_extinction,1
4,thinner,120,5.7,20,non_extinction,0
4,thinner,120,6.5,19,non_extinction,1
4,thinner,120,5.7,18,non_extinction,1
4,thinner,120,7.9,17,non_extinction,1
4,thinner,120,7.7,16,non_extinction,0
4,thinner,120,8.6,15,non_extinction,1
4,thinner,120,9,14,extinction,0
4,thinner,120,8.3,13,non_extinction,0
4,thinner,120,4.2,12,non_extinction,0
4,thinner,120,4,11,non_extinction,0
4,thinner,120,3.8,10,non_extinction,0
4,thinner,120,3.9,9,non_extinction,0
4,thinner,120,4,8,non_extinction,0
4,thinner,120,7,7,non_extinction,0
4,thinner,120,6.5,6,non_extinction,0
4,thinner,120,6,5,non_extinction,0
4,thinner,120,4.2,4,non_extinction,0
4,thinner,120,2.5,3,non_extinction,0
4,thinner,120,1.4,2,non_extinction,0
4,thinner,120,0,1,non_extinction,0
4,thinner,130,0,75,non_extinction,1
4,thinner,130,0,72,non_extinction,0
4,thinner,130,0,70,non_extinction,0
4,thinner,130,0,68,non_extinction,0
4,thinner,130,1.5,67,non_extinction,0
4,thinner,130,1.6,66,non_extinction,0
4,thinner,130,1.9,65,non_extinction,0
4,thinner,130,3.4,60,non_extinction,0
4,thinner,130,3.3,55,non_extinction,0
4,thinner,130,3.7,52,non_extinction,1
4,thinner,130,3.7,51,non_extinction,1
4,thinner,130,3.8,50,non_extinction,0
4,thinner,130,4.4,48,non_extinction,1
4,thinner,130,5.2,47,non_extinction,1
4,thinner,130,5.7,46,non_extinction,0
4,thinner,130,5.7,45,non_extinction,1
4,thinner,130,5.2,44,non_extinction,1
4,thinner,130,5,42,non_extinction,1
4,thinner,130,5.6,40,non_extinction,1
4,thinner,130,6.4,38,non_extinction,1
4,thinner,130,6.3,36,non_extinction,1
4,thinner,130,5.6,35,non_extinction,1
4,thinner,130,5.8,34,non_extinction,1
4,thinner,130,7,33,non_extinction,1
4,thinner,130,8.3,32,non_extinction,0
4,thinner,130,7.8,30,non_extinction,0
4,thinner,130,7.4,28,non_extinction,0
4,thinner,130,6.3,27,non_extinction,0
4,thinner,130,6.5,26,non_extinction,0
4,thinner,130,6.1,25,non_extinction,0
4,thinner,130,4.8,24,non_extinction,0
4,thinner,130,4.2,23,non_extinction,0
4,thinner,130,4.2,22,non_extinction,0
4,thinner,130,3.7,21,non_extinction,0
4,thinner,130,4.2,20,non_extinction,0
4,thinner,130,5,19,non_extinction,0
4,thinner,130,5.3,18,non_extinction,0
4,thinner,130,5.6,17,non_extinction,0
4,thinner,130,4.4,16,non_extinction,0
4,thinner,130,4.5,15,non_extinction,0
4,thinner,130,6.8,14,non_extinction,0
4,thinner,130,5.6,13,non_extinction,0
4,thinner,130,5,12,non_extinction,0
4,thinner,130,4.6,11,non_extinction,0
4,thinner,130,4,10,non_extinction,0
4,thinner,130,3.3,9,non_extinction,0
4,thinner,130,3.8,8,non_extinction,0
4,thinner,130,5.3,7,non_extinction,0
4,thinner,130,4.9,6,non_extinction,0
4,thinner,130,4.5,5,non_extinction,0
4,thinner,130,5,4,non_extinction,0
4,thinner,130,3.4,3,non_extinction,0
4,thinner,130,2.3,2,non_extinction,0
4,thinner,130,0,1,non_extinction,0
4,thinner,140,0,75,non_extinction,0
4,thinner,140,0,72,non_extinction,1
4,thinner,140,0,70,non_extinction,0
4,thinner,140,0,68,non_extinction,0
4,thinner,140,0.8,67,non_extinction,0
4,thinner,140,1.3,66,non_extinction,0
4,thinner,140,1.7,65,non_extinction,0
4,thinner,140,2.8,60,non_extinction,0
4,thinner,140,2.3,55,non_extinction,1
4,thinner,140,3.3,52,non_extinction,0
4,thinner,140,3.7,51,non_extinction,1
4,thinner,140,3.4,50,non_extinction,0
4,thinner,140,4.4,48,non_extinction,1
4,thinner,140,4.3,47,non_extinction,0
4,thinner,140,4.8,46,non_extinction,0
4,thinner,140,4.6,45,non_extinction,0
4,thinner,140,4.6,44,non_extinction,0
4,thinner,140,4,42,non_extinction,1
4,thinner,140,4.5,40,non_extinction,0
4,thinner,140,5.4,38,non_extinction,1
4,thinner,140,4.3,36,non_extinction,1
4,thinner,140,5.2,35,non_extinction,0
4,thinner,140,5.2,34,non_extinction,1
4,thinner,140,5.6,33,non_extinction,0
4,thinner,140,5.4,32,non_extinction,0
4,thinner,140,5.7,30,non_extinction,0
4,thinner,140,5.3,28,non_extinction,0
4,thinner,140,6,27,non_extinction,0
4,thinner,140,6.4,26,non_extinction,0
4,thinner,140,5.7,25,non_extinction,0
4,thinner,140,5.2,24,non_extinction,0
4,thinner,140,4.3,23,non_extinction,0
4,thinner,140,4.2,22,non_extinction,0
4,thinner,140,4,21,non_extinction,0
4,thinner,140,4.2,20,non_extinction,0
4,thinner,140,4.5,19,non_extinction,0
4,thinner,140,5.3,18,non_extinction,0
4,thinner,140,5.4,17,non_extinction,0
4,thinner,140,5.2,16,non_extinction,0
4,thinner,140,5.6,15,non_extinction,0
4,thinner,140,6,14,non_extinction,0
4,thinner,140,5,13,non_extinction,0
4,thinner,140,3.7,12,non_extinction,0
4,thinner,140,2.3,11,non_extinction,0
4,thinner,140,3.2,10,non_extinction,0
4,thinner,140,2.7,9,non_extinction,0
4,thinner,140,2.9,8,non_extinction,0
4,thinner,140,4.4,7,non_extinction,0
4,thinner,140,4.5,6,non_extinction,0
4,thinner,140,4.8,5,non_extinction,0
4,thinner,140,4.8,4,non_extinction,0
4,thinner,140,4.6,3,non_extinction,0
4,thinner,140,2.1,2,non_extinction,0
4,thinner,140,0,1,non_extinction,0
4,thinner,150,0,75,non_extinction,0
4,thinner,150,0,72,non_extinction,0
4,thinner,150,0,70,non_extinction,1
4,thinner,150,0,68,non_extinction,0
4,thinner,150,0,67,non_extinction,0
4,thinner,150,1,66,non_extinction,0
4,thinner,150,1.4,65,non_extinction,0
4,thinner,150,2.2,60,non_extinction,0
4,thinner,150,2,55,non_extinction,0
4,thinner,150,3.2,52,non_extinction,0
4,thinner,150,2.8,51,non_extinction,0
4,thinner,150,3.1,50,non_extinction,0
4,thinner,150,3.7,48,non_extinction,1
4,thinner,150,3.8,47,non_extinction,0
4,thinner,150,3.7,46,non_extinction,0
4,thinner,150,4,45,non_extinction,0
4,thinner,150,4.2,44,non_extinction,0
4,thinner,150,4.3,42,non_extinction,1
4,thinner,150,4.4,40,non_extinction,0
4,thinner,150,4.2,38,non_extinction,1
4,thinner,150,4.3,36,non_extinction,1
4,thinner,150,4.8,35,non_extinction,0
4,thinner,150,4.5,34,non_extinction,0
4,thinner,150,4.5,33,non_extinction,0
4,thinner,150,5.3,32,non_extinction,0
4,thinner,150,5.6,30,non_extinction,0
4,thinner,150,5,28,non_extinction,0
4,thinner,150,5.6,27,non_extinction,0
4,thinner,150,5.8,26,non_extinction,0
4,thinner,150,4.8,25,non_extinction,0
4,thinner,150,4.5,24,non_extinction,0
4,thinner,150,4.3,23,non_extinction,0
4,thinner,150,4,22,non_extinction,0
4,thinner,150,3.7,21,non_extinction,0
4,thinner,150,3.7,20,non_extinction,0
4,thinner,150,3.4,19,non_extinction,0
4,thinner,150,3.3,18,non_extinction,0
4,thinner,150,4.5,17,non_extinction,0
4,thinner,150,4.9,16,non_extinction,0
4,thinner,150,6,15,non_extinction,0
4,thinner,150,6.3,14,non_extinction,0
4,thinner,150,4.4,13,non_extinction,0
4,thinner,150,2.7,12,non_extinction,0
4,thinner,150,2.3,11,non_extinction,0
4,thinner,150,2.8,10,non_extinction,0
4,thinner,150,2.3,9,non_extinction,0
4,thinner,150,2.8,8,non_extinction,0
4,thinner,150,3.1,7,non_extinction,0
4,thinner,150,4.3,6,non_extinction,0
4,thinner,150,4.8,5,non_extinction,0
4,thinner,150,5.2,4,non_extinction,0
4,thinner,150,3.7,3,non_extinction,0
4,thinner,150,2.2,2,non_extinction,0
4,thinner,150,0,1,non_extinction,0
4,thinner,160,0,75,non_extinction,0
4,thinner,160,0,72,non_extinction,0
4,thinner,160,0,70,non_extinction,0
4,thinner,160,0,68,non_extinction,0
4,thinner,160,0,67,non_extinction,0
4,thinner,160,1,66,non_extinction,0
4,thinner,160,1.5,65,non_extinction,1
4,thinner,160,2.5,60,non_extinction,0
4,thinner,160,1.9,55,non_extinction,0
4,thinner,160,2.7,52,non_extinction,0
4,thinner,160,2.7,51,non_extinction,1
4,thinner,160,2.8,50,non_extinction,0
4,thinner,160,2.7,48,non_extinction,1
4,thinner,160,3.3,47,non_extinction,0
4,thinner,160,3.6,46,non_extinction,0
4,thinner,160,3.9,45,non_extinction,0
4,thinner,160,3.4,44,non_extinction,0
4,thinner,160,3.7,42,non_extinction,1
4,thinner,160,4,40,non_extinction,0
4,thinner,160,4.2,38,non_extinction,1
4,thinner,160,4.4,36,non_extinction,1
4,thinner,160,4.4,35,non_extinction,0
4,thinner,160,4.8,34,non_extinction,0
4,thinner,160,5.3,33,non_extinction,0
4,thinner,160,5.8,32,non_extinction,0
4,thinner,160,6,30,non_extinction,0
4,thinner,160,6.3,28,non_extinction,0
4,thinner,160,6.5,27,non_extinction,0
4,thinner,160,5.2,26,non_extinction,0
4,thinner,160,4.9,25,non_extinction,0
4,thinner,160,5.7,24,non_extinction,0
4,thinner,160,4.2,23,non_extinction,0
4,thinner,160,3.4,22,non_extinction,0
4,thinner,160,3.2,21,non_extinction,0
4,thinner,160,3.3,20,non_extinction,0
4,thinner,160,3.9,19,non_extinction,0
4,thinner,160,3.9,18,non_extinction,0
4,thinner,160,4,17,non_extinction,0
4,thinner,160,3.4,16,non_extinction,0
4,thinner,160,4.4,15,non_extinction,0
4,thinner,160,5.6,14,non_extinction,0
4,thinner,160,4,13,non_extinction,0
4,thinner,160,2.3,12,non_extinction,0
4,thinner,160,2.2,11,non_extinction,0
4,thinner,160,2.2,10,non_extinction,0
4,thinner,160,2.1,9,non_extinction,0
4,thinner,160,2.7,8,non_extinction,0
4,thinner,160,2.9,7,non_extinction,0
4,thinner,160,3.7,6,non_extinction,0
4,thinner,160,3.2,5,non_extinction,0
4,thinner,160,3.3,4,non_extinction,0
4,thinner,160,3.1,3,non_extinction,0
4,thinner,160,1.4,2,non_extinction,0
4,thinner,160,0,1,non_extinction,0
4,thinner,170,0,75,non_extinction,1
4,thinner,170,0,72,non_extinction,0
4,thinner,170,0,70,non_extinction,1
4,thinner,170,0,68,non_extinction,0
4,thinner,170,0,67,non_extinction,0
4,thinner,170,0,66,non_extinction,0
4,thinner,170,1.3,65,non_extinction,1
4,thinner,170,2.2,60,non_extinction,0
4,thinner,170,1.7,55,non_extinction,0
4,thinner,170,2.3,52,non_extinction,0
4,thinner,170,2.3,51,non_extinction,1
4,thinner,170,2.7,50,non_extinction,0
4,thinner,170,2.8,48,non_extinction,1
4,thinner,170,3.2,47,non_extinction,0
4,thinner,170,3.2,46,non_extinction,0
4,thinner,170,3.4,45,non_extinction,0
4,thinner,170,3.6,44,non_extinction,0
4,thinner,170,3.4,42,non_extinction,1
4,thinner,170,3.2,40,non_extinction,0
4,thinner,170,3.4,38,non_extinction,1
4,thinner,170,3.4,36,non_extinction,1
4,thinner,170,3.7,35,non_extinction,0
4,thinner,170,4,34,non_extinction,0
4,thinner,170,4.2,33,non_extinction,0
4,thinner,170,3.7,32,non_extinction,0
4,thinner,170,3.7,30,non_extinction,0
4,thinner,170,4.2,28,non_extinction,0
4,thinner,170,4.4,27,non_extinction,0
4,thinner,170,4.6,26,non_extinction,0
4,thinner,170,4.2,25,non_extinction,0
4,thinner,170,4.3,24,non_extinction,0
4,thinner,170,4.2,23,non_extinction,0
4,thinner,170,3.8,22,non_extinction,0
4,thinner,170,3.7,21,non_extinction,0
4,thinner,170,3.9,20,non_extinction,0
4,thinner,170,3.6,19,non_extinction,0
4,thinner,170,3.6,18,non_extinction,0
4,thinner,170,4.2,17,non_extinction,0
4,thinner,170,3.3,16,non_extinction,0
4,thinner,170,3.1,15,non_extinction,0
4,thinner,170,3.3,14,non_extinction,0
4,thinner,170,2.8,13,non_extinction,0
4,thinner,170,2.2,12,non_extinction,0
4,thinner,170,1.3,11,non_extinction,0
4,thinner,170,2,10,non_extinction,0
4,thinner,170,2.1,9,non_extinction,0
4,thinner,170,2.2,8,non_extinction,0
4,thinner,170,2,7,non_extinction,0
4,thinner,170,3.1,6,non_extinction,0
4,thinner,170,3.3,5,non_extinction,0
4,thinner,170,3.6,4,non_extinction,0
4,thinner,170,2,3,non_extinction,0
4,thinner,170,1.4,2,non_extinction,0
4,thinner,170,0,1,non_extinction,0
4,thinner,180,0,75,non_extinction,1
4,thinner,180,0,72,non_extinction,0
4,thinner,180,0,70,non_extinction,0
4,thinner,180,0,68,non_extinction,0
4,thinner,180,0,67,non_extinction,0
4,thinner,180,0,66,non_extinction,1
4,thinner,180,1.1,65,non_extinction,1
4,thinner,180,2.1,60,non_extinction,0
4,thinner,180,1.5,55,non_extinction,0
4,thinner,180,2.5,52,non_extinction,1
4,thinner,180,2.5,51,non_extinction,1
4,thinner,180,2.7,50,non_extinction,0
4,thinner,180,2.7,48,non_extinction,0
4,thinner,180,2.5,47,non_extinction,0
4,thinner,180,2.6,46,non_extinction,0
4,thinner,180,3.1,45,non_extinction,0
4,thinner,180,3.1,44,non_extinction,1
4,thinner,180,3.2,42,non_extinction,1
4,thinner,180,3.4,40,non_extinction,0
4,thinner,180,2.9,38,non_extinction,0
4,thinner,180,3.6,36,non_extinction,1
4,thinner,180,3.4,35,non_extinction,0
4,thinner,180,3.6,34,non_extinction,0
4,thinner,180,4,33,non_extinction,0
4,thinner,180,3.9,32,non_extinction,0
4,thinner,180,3.8,30,non_extinction,0
4,thinner,180,3.8,28,non_extinction,0
4,thinner,180,3.7,27,non_extinction,0
4,thinner,180,3.8,26,non_extinction,0
4,thinner,180,3.9,25,non_extinction,0
4,thinner,180,3.6,24,non_extinction,0
4,thinner,180,3.2,23,non_extinction,0
4,thinner,180,3.2,22,non_extinction,0
4,thinner,180,2.9,21,non_extinction,0
4,thinner,180,3.2,20,non_extinction,0
4,thinner,180,2.5,19,non_extinction,0
4,thinner,180,4.4,18,non_extinction,0
4,thinner,180,3.4,17,non_extinction,0
4,thinner,180,3.2,16,non_extinction,1
4,thinner,180,3.6,15,non_extinction,0
4,thinner,180,3.3,14,non_extinction,0
4,thinner,180,2.9,13,non_extinction,0
4,thinner,180,2.2,12,non_extinction,0
4,thinner,180,1.7,11,non_extinction,0
4,thinner,180,2.2,10,non_extinction,0
4,thinner,180,2.2,9,non_extinction,0
4,thinner,180,2.1,8,non_extinction,0
4,thinner,180,2.8,7,non_extinction,0
4,thinner,180,3.3,6,non_extinction,0
4,thinner,180,2.8,5,non_extinction,0
4,thinner,180,1.6,4,non_extinction,0
4,thinner,180,1.6,3,non_extinction,0
4,thinner,180,1.4,2,non_extinction,0
4,thinner,180,0,1,non_extinction,0
4,thinner,190,0,75,non_extinction,1
4,thinner,190,0,72,non_extinction,1
4,thinner,190,0,70,non_extinction,0
4,thinner,190,0,68,non_extinction,0
4,thinner,190,0,67,non_extinction,0
4,thinner,190,0,66,non_extinction,0
4,thinner,190,1,65,non_extinction,0
4,thinner,190,2.1,60,non_extinction,0
4,thinner,190,1.6,55,non_extinction,0
4,thinner,190,2.5,52,non_extinction,0
4,thinner,190,2.5,51,non_extinction,1
4,thinner,190,2.6,50,non_extinction,1
4,thinner,190,2.3,48,non_extinction,0
4,thinner,190,2.6,47,non_extinction,0
4,thinner,190,2.6,46,non_extinction,1
4,thinner,190,2.5,45,non_extinction,0
4,thinner,190,2.8,44,non_extinction,0
4,thinner,190,3.2,42,non_extinction,1
4,thinner,190,2.9,40,non_extinction,0
4,thinner,190,2.9,38,non_extinction,0
4,thinner,190,2.7,36,non_extinction,1
4,thinner,190,2.7,35,non_extinction,0
4,thinner,190,2.9,34,non_extinction,0
4,thinner,190,2.2,33,non_extinction,0
4,thinner,190,2.6,32,non_extinction,0
4,thinner,190,2.2,30,non_extinction,0
4,thinner,190,2.6,28,non_extinction,0
4,thinner,190,3.2,27,non_extinction,1
4,thinner,190,2.9,26,non_extinction,0
4,thinner,190,2.9,25,non_extinction,1
4,thinner,190,3.1,24,non_extinction,0
4,thinner,190,3.2,23,non_extinction,0
4,thinner,190,2.9,22,non_extinction,0
4,thinner,190,2.6,21,non_extinction,0
4,thinner,190,2.5,20,non_extinction,0
4,thinner,190,2,19,non_extinction,0
4,thinner,190,2.3,18,non_extinction,0
4,thinner,190,2.7,17,non_extinction,0
4,thinner,190,2.6,16,non_extinction,0
4,thinner,190,3.6,15,non_extinction,0
4,thinner,190,2.9,14,non_extinction,0
4,thinner,190,3.3,13,non_extinction,0
4,thinner,190,2,12,non_extinction,0
